neg,neu,pos,compound,title,label,timestamp
0,0.639,0.361,0.3089,"Helppp me, never chase losses",1,2022-10-12
0.293,0.707,0,-0.4404,The Motley Fool writers are just WSB degenerates,-1,2022-10-12
0.268,0.732,0,-0.296,tfw there's a wide spread with no liquidity,-1,2022-10-12
0,0.667,0.333,0.3612,Why is my brain like this,1,2022-10-12
0.209,0.791,0,-0.2755,One of these things is not like the others,-1,2022-10-12
0,0.839,0.161,0.3612,"If your “financial advisor” dresses like this, you’re 100% getting robbed of your money.",1,2022-10-12
0,0.741,0.259,0.4215,~ When to Raise Rates and How I Saved the Economy ~,1,2022-10-12
0,1,0,0,Went balls deep full port on calls today ~$140k. I think atleast 2 out of 3 hit big.,0,2022-10-12
0,1,0,0,"Daily Discussion Thread for October 12, 2022",0,2022-10-12
0,1,0,0,real talk,0,2022-10-12
0,1,0,0,Theta gang,0,2022-10-12
0,1,0,0,180 degree turnaround,0,2022-10-12
0.241,0.658,0.101,-0.4939,The government when you forget about the adjustable 30 year monthly tax rate increase on your shit mortgage:,-1,2022-10-12
0,1,0,0,Bulls right now,0,2022-10-12
0.383,0.564,0.053,-0.9022,"Top is in bitches, tomorrow going be red. Motherfuckers just buying out of fear or greed. Then again I’m always wrong do the opposite.",-1,2022-10-12
0,0.575,0.425,0.6633,HAPPY Q4. 2022 HAS BEEN A WILD RIDE,1,2022-10-12
0,1,0,0,Pound rallies on UK budget U-turn speculation,0,2022-10-12
0,0.884,0.116,0.4404,Imagine being paid 20% of profit and 2% of AUM to hold long tech stocks and still underperform the S&P during a bull run...,1,2022-10-12
0,0.667,0.333,0.3612,What it's like trading 0dte SPX,1,2022-10-12
0,1,0,0,Puts on Pfizer?,0,2022-10-12
0.737,0.263,0,-0.4215,Recession indicator,-1,2022-10-12
0,1,0,0,Bear Market,0,2022-10-12
0,1,0,0,Trading stocks or Sport Betting?,0,2022-10-12
0,1,0,0,$8.5k index PUTS printer coming after 🔥 CPI numbers.,0,2022-10-12
0,1,0,0,If only…,0,2022-10-12
0,0.585,0.415,0.4278,2k YOLO on SARK calls,1,2022-10-12
0,1,0,0,Bank of England 3 days,0,2022-10-12
0,1,0,0,When To Fade This Rally And How,0,2022-10-12
0,0.84,0.16,0.2732,"yolo observing PayPal shorts to 75 while drinking beer, dat is life.",1,2022-10-12
0,1,0,0,Throw back to the amc meme booster days,0,2022-10-12
0,0.444,0.556,0.3612,Bankers be like 🤔,1,2022-10-12
0.177,0.573,0.25,0.1027,"When everyone here said my play was stupid, I knew it would work- $COST gains",0,2022-10-12
0,0.414,0.586,0.4278,YOLO: A Philosophical Approach,1,2022-10-12
0,1,0,0,Actual photos of a WSB “Ape”,0,2022-10-12
0,1,0,0,Who here is shorting PayPal?,0,2022-10-12
0,0.845,0.155,0.0258,Day 1 of posting memes till I reach PDT,0,2022-10-12
0,0.628,0.372,0.7964,"ordered spy put at 535 noontime Thursday with a 100% gain automatic close, I'm happy",1,2022-10-12
0.346,0.192,0.462,0.1531,tesla risky gains,0,2022-10-12
0,1,0,0,The Money Game,0,2022-10-12
0,1,0,0,Dad is back,0,2022-10-12
0,1,0,0,Standard Lithium (SLI),0,2022-10-12
0,1,0,0,I’m still in VERU,0,2022-10-12
0,1,0,0,"Who is the clown now, IJIM is the way 🤑",0,2022-10-12
0.459,0.541,0,-0.5267,This is gonna hurt tomorrow.,-1,2022-10-12
0,0.851,0.149,0.2732,"this is how the market gets you, looks friendly but it's waving goodbye",1,2022-10-12
0.204,0.796,0,-0.3182,Fed is one of us - loses $2.9B for the week,-1,2022-10-12
0,1,0,0,CPI 8.2% for the month of September (vs 8.1% expected),0,2022-10-12
0,1,0,0,Front page Wall Street Journal: Around 40% of politicians trade stock in agencies they oversee,0,2022-10-12
0,1,0,0,Progressive puts & some baby spy calls,0,2022-10-12
0,0.821,0.179,0.34,Revolutionary new airplane technology reads out your portfolio value in real time,1,2022-10-12
0,1,0,0,So let me get this straight..,0,2022-10-12
0,1,0,0,started with $500 yesterday... WMT puts and now swinging WMT calls,0,2022-10-12
0,1,0,0,For those of you who don't believe in the inverse Cramer ETF,0,2022-10-12
0,0.728,0.272,0.6249,"Felt great a couple of hours ago, then got slapped with reality again..",1,2022-10-12
0.287,0.604,0.109,-0.5197,DOW NEW TREND COMING UP dont miss out you assholes,-1,2022-10-12
0,1,0,0,You have three days to get out.,0,2022-10-12
0.111,0.889,0,-0.128,How would one go about making money from the impending railroad workers strike?,0,2022-10-12
0.38,0.38,0.241,-0.2732,$SPY is a straight up savage.,-1,2022-10-12
0,1,0,0,I don't see why not.,0,2022-10-12
0,1,0,0,We did it team. Sold my SPY puts at open then full ported into SPY calls,0,2022-10-12
0,1,0,0,"10-11-22 SPY/ ES Futures, Apple and Tesla Daily Market Analysis",0,2022-10-12
0,1,0,0,OG,0,2022-10-12
0,0.707,0.293,0.4404,When Options treats you good $Aal calls yesterday.,1,2022-10-12
0,1,0,0,Welp… will update later on….,0,2022-10-12
0,0.769,0.231,0.4019,$LOCO El Pollo Loco has announced a special dividend of $1.50/share.,1,2022-10-12
0,1,0,0,2021-2022,0,2022-10-12
0,1,0,0,Bollinger band 🚨🥰🥰,0,2022-10-12
0,0.927,0.073,0.2023,$400 to $13800 just under two hours this morning playing SPX reversal. Sold all five contracts one at a time as SPX going back up.,1,2022-10-12
0.467,0.533,0,-0.5423,Anyone else have a bad day?,-1,2022-10-12
0,1,0,0,HomeBUILDERS are the new bagholders. (Stolen from that other guy),0,2022-10-12
0,1,0,0,"Daily Discussion Thread for October 13, 2022",0,2022-10-12
0,1,0,0,CPI sold puts at open and switched to calls. goal is $300 - $3000,0,2022-10-12
0,1,0,0,Should I keep buying the dips? 💎 🙌,0,2022-10-12
0,1,0,0,calls are the move tomorrow,0,2022-10-12
0,1,0,0,Analysts as regarded as Us apes.,0,2022-10-12
0,1,0,0,New Robinhood logo,0,2022-10-12
0,0.323,0.677,0.6369,"With Love, Jerome",1,2022-10-12
0.439,0.561,0,-0.6908,My mommy is going to kill me…,-1,2022-10-12
0,1,0,0,How to fix the economy: Nuke the site from orbit.,0,2022-10-12
0,1,0,0,Michael Burry makes public his thoughts on Warren Buffett and Apple from 1999.,0,2022-10-12
0,1,0,0,Let's ride,0,2022-10-12
0,1,0,0,Short 💰,0,2022-10-12
0.216,0.64,0.144,-0.2263,The long-term case of why PayPal is in significant trouble,-1,2022-10-12
0.615,0.385,0,-0.4939,Elon the menace,-1,2022-10-12
0,1,0,0,Janet Stayin,0,2022-10-12
0,0.814,0.186,0.5321,Not too bad little gambling. Took a small gambling and thought id be down a lot more. Phew!!,1,2022-10-12
0.374,0.626,0,-0.7488,It's a hunter's market!! Both bears and bulls get killed today!,-1,2022-10-12
0,1,0,0,Hahahahhahahahaha 5,0,2022-10-12
0,1,0,0,Facebook/MetaPlatform's Potential Revenue Guidance Today Afterhours,0,2022-10-12
0,0.844,0.156,0.5719,All red today - but the Hyper Efficient Market has the new cheap workers for MCD and Dominos Pizza already priced in.,1,2022-10-12
0,1,0,0,"""PeyPal retains customer base by hiring sex workers as customer service representatives."" - Insider at Forbez",0,2022-10-12
0.16,0.84,0,-0.2732,You have been warned. These 14 stocks are about to pop. JC,-1,2022-10-12
0,0.605,0.395,0.5538,Prepare! Don't Let Severe Weather Take You by Surprise,1,2022-10-12
0.339,0.275,0.385,0.128,Hate ‘em or Love ‘em,0,2022-10-12
0,0.87,0.13,0.34,"Sleep Tight Bros: ""Since 1993, all of the S&P 500's gains have occurred outside regular trading hours""",1,2022-10-12
0,0.579,0.421,0.6249,Oh Fuuuu*** :) … well atleast now it’s in savings….,1,2022-10-12
0,1,0,0,Alternative Data for Retail Traders,0,2022-10-12
0,1,0,0,Rookie numbers,0,2022-10-12
0,1,0,0,It’s that time of day again,0,2022-10-12
0,1,0,0,At first I thought this was one of yall,0,2022-10-12
0.087,0.672,0.241,0.598,Not scared of what’s to come. This guy is bringing the heat! I had no clue he was the 1987 champ!,1,2022-10-12
0,1,0,0,POTUS with the WSB math skills. #Maydom America,0,2022-10-12
0,0.708,0.292,0.4374,What happened J-Pow! You used to be cool!,1,2022-10-12
0,1,0,0,Robinhood change maintenance requirement to 100% cash in a stock from one day to the next. Now i own them a 10K margin call. I need advice.,0,2022-10-12
0,1,0,0,ICAGY,0,2022-10-12
0.315,0.685,0,-0.3182,Loss Porn for the Ape Squad,-1,2022-10-12
0,1,0,0,So Jim just called the bottom on $BB. Inverse Cramer ETF fund money incoming💰💸📈,0,2022-10-12
0,1,0,0,Stock market summary from past few weeks,0,2022-10-12
0,1,0,0,Phew! Thought I was a goner for a second!,0,2022-10-12
0.535,0.465,0,-0.3182,CGC Loss Porn,-1,2022-10-12
0,0.714,0.286,0.34,SPY Theta Burn Play going into CPI,1,2022-10-12
0,1,0,0,Anybody else have SPY Puts today? 😒,0,2022-10-12
0,1,0,0,Meme stocks,0,2022-10-12
0,1,0,0,Fed discusses their new inflation tools at next FOMC,0,2022-10-12
0,1,0,0,Costume Contest,0,2022-10-12
0.419,0.581,0,-0.5574,Can we ban this regard already?,-1,2022-10-12
0,0.825,0.175,0.1779,"As a UK resident, someone hold me. Or adopt me.",0,2022-10-12
0,1,0,0,Chris Christie must have went heavy on BBBY,0,2022-10-12
0.535,0.465,0,-0.3182,Lost $300 today.,-1,2022-10-12
0,0.784,0.216,0.5106,"My ""Bear market Rally"" Recipe 2 : Strong Bullish Divergence on the daily $SPX chart.",1,2022-10-12
0,1,0,0,Just in case y’all were wondering if there’s still bag holders,0,2022-10-12
0,1,0,0,"Daily Discussion Thread for October 11, 2022",0,2022-10-12
0,1,0,0,"Back to square one, I am highly regarded",0,2022-10-12
0,0.807,0.193,0.8442,"Friendly reminder to all you bulls out there. On an inflation-adjusted basis, it took the S&P500 almost 30 years to match its 1929 peak, 25 years to match its 1968 peak, and 15 years to match its 2000 peak. Good luck.",1,2022-10-12
0.367,0.633,0,-0.4404,Don’t worry it’s all under control,-1,2022-10-12
0,1,0,0,CPI Printed me money,0,2022-10-12
0.649,0.351,0,-0.5719,I hate this market,-1,2022-10-12
0.365,0.635,0,-0.5574,The Market Fined Paypal $6.5B For Misinformation About Misinformation Policy,-1,2022-10-12
0.095,0.766,0.14,0.25,Things to look for to prove a relief rally is in place: The US dollar and 10-year need to drop.,1,2022-10-12
0,1,0,0,$twtr $TSLA burnt hair,0,2022-10-12
0.167,0.833,0,-0.1531,Are you all using stops in this choppy market?,0,2022-10-12
0,1,0,0,USD returns vs S&P 500 Revenue beats (earnings season starts this week),0,2022-10-12
0,0.515,0.485,0.5719,Need reassurance its going to be ok.,1,2022-10-12
0.157,0.638,0.204,0.0258,a true comeback story swung 40k in calls woke up negative 23k earned it all back on momentum plays,0,2022-10-12
0.133,0.867,0,-0.3182,"some people are too prideful to post loss porn. 67% portfolio, $760k cost basis, intc leaps",-1,2022-10-12
0,1,0,0,CPI & PPI YoY Chart,0,2022-10-12
0,1,0,0,YOY inflation,0,2022-10-12
0,1,0,0,Every time...,0,2022-10-12
0,1,0,0,Bullish on MCD,0,2022-10-12
0,1,0,0,Threw my last $20 in a SPX call,0,2022-10-12
0,1,0,0,𝗦𝗨𝗣𝗘𝗥 𝗙🍹𝗖𝗞𝗕𝗢𝗬 𝗕𝗥𝗢𝗧𝗛𝗘𝗥,0,2022-10-12
0,1,0,0,My SPY day,0,2022-10-12
0,1,0,0,UK's Bailey burns his bond market,0,2022-10-12
0,1,0,0,Fuk your calls,0,2022-10-12
0.329,0.671,0,-0.5319,THROWBACK MONSTER CRASH it was UK all along...,-1,2022-10-12
0.067,0.933,0,-0.3939,"Can’t hold this f*** in BBBY bag any longer , paper handed with ‘ONLY 16k loss’. I thought i’d be able retire early if it ever hits $200. FML , 7k left, what do i do to recoup my 80k loss ytd??",-1,2022-10-12
0,1,0,0,"""Why does this keep happening"", says the world repeating history once again",0,2022-10-12
0,0.278,0.722,0.3818,Credit Suisse…,1,2022-10-12
0,1,0,0,BoNdS,0,2022-10-12
0,1,0,0,Are you still holding BBBY?,0,2022-10-12
0,1,0,0,"What Are Your Moves Tomorrow, October 13, 2022",0,2022-10-12
0,0.484,0.516,0.7501,LOL What now? Or we ready to pivot?,1,2022-10-12
0,1,0,0,So I got caught with my after hours trading still on and the company announced a split. I’ve been holding for a few days since then but now I’m thinking if I should go ahead and jump ship or ride the wave,0,2022-10-12
0,1,0,0,Down 25% then up 1%,0,2022-10-12
0,1,0,0,Life Choices 🤔,0,2022-10-12
0,0.692,0.308,0.3732,Want to know why the housing market will not crash?,1,2022-10-12
0,1,0,0,So....I was at over 200k peak from options(+180k),0,2022-10-12
0.128,0.872,0,-0.2263,Wow.. $GRPN trading at Zero dollar market cap if you exclude it SUMP stake...,-1,2022-10-12
0.535,0.465,0,-0.3182,Loss porn soon,-1,2022-10-12
0,1,0,0,Peloton Co-Founder John Foley Faced Repeated Margin Calls From Goldman Sachs as Stock Slumped,0,2022-10-12
0,1,0,0,How does Adobe prepare stocks they need to acquire Figma?,0,2022-10-12
0.411,0.589,0,-0.4201,More rigged than the market,-1,2022-10-12
0.298,0.702,0,-0.6876,Calling it now! Priced in for everything bad! Tomorrow is Green AF!!!!,-1,2022-10-12
0.054,0.836,0.11,0.5187,Since people think my cropped photo is on a paper trading account 🤡🤡🤡 still down bad in SPX overall but will end the year green. This was with my last $20. Contract ran to 15000% gain after I sold,1,2022-10-12
0,0.545,0.455,0.3612,Looking like Ronald McDonald 🤡,1,2022-10-12
0.767,0.233,0,-0.765,NO STFU YOU DEVIL,-1,2022-10-12
0,1,0,0,Light it up Powell,0,2022-10-12
0,1,0,0,Fat Bear Week!,0,2022-10-12
0,1,0,0,Why Inflation is transitory.,0,2022-10-12
0,1,0,0,All bets are in,0,2022-10-12
0,0.693,0.307,0.4767,Proud 🌈🐻 cocked and loaded for CPI tomorrow,1,2022-10-12
0,1,0,0,Back to the Future,0,2022-10-12
0.079,0.921,0,-0.2023,"Royal Caribbean, Norwegian and carnival up 12%+ from lows, gonna buy calls in tourism/entertainment that hasn't yet shot up on their wake",-1,2022-10-12
0,0.707,0.293,0.4404,2022-10-14 Better Tasting Crayons (Mathematically derived options plays),1,2022-10-12
0,1,0,0,Interesting...,0,2022-10-12
0,1,0,0,Rip the bandaid off,0,2022-10-12
0,1,0,0,Where do you think we are in the market now?,0,2022-10-12
0,0.514,0.486,0.4278,BBBY 2024 BONDS YOLO,1,2022-10-12
0.239,0.761,0,-0.2235,"If you can't beat them, join them.",-1,2022-10-12
0.214,0.536,0.25,0.1027,I'm too mentally fatigued to feel anything lol,0,2022-10-12
0,1,0,0,Anybody writing options??,0,2022-10-12
0,1,0,0,SPY Puts,0,2022-10-12
0,1,0,0,What to do now?,0,2022-10-12
0,0.744,0.256,0.3412,"Don't worry boys, he's got it under control",1,2022-10-12
0,0.27,0.73,0.4019,Options help?,1,2022-10-12
0,1,0,0,Do we go down???,0,2022-10-12
0,1,0,0,TQQQ seeking bottom,0,2022-10-12
0,1,0,0,8.2% Inflation Prediction - didn't have time to post it - actual 8.2%,0,2022-10-12
0,1,0,0,Yellen: we haven't seen any indications of financial instability in our markets.,0,2022-10-12
0,1,0,0,"In the last 17 months, CPI came below estimates only once",0,2022-10-12
0.1,0.818,0.082,-0.128,Bought a share of Union Pacific cause I know a lot of you goobers are gonna end up riding the rails after you lose all your money,0,2022-10-12
0,0.892,0.108,0.1779,"The Regulators of Facebook, Google and Amazon Also Invest in the Companies’ Stocks -- WSJ",0,2022-10-12
0,0.828,0.172,0.4404,Sold at .63 a contract for 3.5k profit. Was down 1.8 this morning. Check previous post 🫡,1,2022-10-12
0,1,0,0,Will you buy Tesla and give money for Elon to purchase Twitter or you would rather buy Twitter and get money from Elon ?,0,2022-10-12
0.181,0.819,0,-0.0276,Went a little hard on Poots today,0,2022-10-12
0,0.448,0.552,0.5719,Theta Gang Wins Again,1,2022-10-12
0,1,0,0,SEC: How do I report an entire country for insider trading?,0,2022-10-12
0,1,0,0,CPI 8.2 - Trading today,0,2022-10-12
0.086,0.776,0.139,0.3182,"Bought 5 ticks from the low of the day, riding this baby to 4000 or till the wheels fall off. ~60% gain",1,2022-10-12
0,1,0,0,H&S JPM 5min chart today,0,2022-10-12
0.359,0.641,0,-0.4215,The Useless sanctions are back again...,-1,2022-10-12
0,1,0,0,CPI hotter than expected at 8.2% vs forecasted 8.1%,0,2022-10-12
0,0.741,0.259,0.2732,Shout out to the yolo calls today,1,2022-10-12
0,0.826,0.174,0.5859,"Goldman Sachs says these ""cheap"" global stocks will win in the short and long term. What is your view?",1,2022-10-12
0,1,0,0,TSLA is Dying,0,2022-10-12
0,0.893,0.107,0.2023,"""I am not concerned by anything I see in the markets"" says US Treasury Secretary, Janet Yellen.",1,2022-10-12
0,0.685,0.315,0.8328,Finally the market went my way. Probably gonna take it back like a vengeful ex girlfriend but today is a win!!!,1,2022-10-12
0,1,0,0,Dare Bioscience,0,2022-10-12
0,0.69,0.31,0.5574,Data shows AMC insiders got rich off retail traders,1,2022-10-12
0,1,0,0,Robinhood Account - Taxes,0,2022-10-12
0,0.915,0.085,0.4199,Vix dropped sharply after +4% cpi announcement! In normal circumstances vix should be flying through the roof after a news like that. I’m thinking it’s sign of a reversal. What are your thoughts?,1,2022-10-12
0,1,0,0,Cramer is that you?,0,2022-10-12
0,1,0,0,Which one of you is this?? Legendary.,0,2022-10-12
0.701,0.299,0,-0.6908,Fu ked me,-1,2022-10-12
0,1,0,0,Me,0,2022-10-12
0,1,0,0,He belongs here!,0,2022-10-12
0.367,0.633,0,-0.4404,When my SPY puts expire worthless.,-1,2022-10-12
0,1,0,0,Any Wendy's openings?,0,2022-10-12
0,0.517,0.483,0.4215,Have a nice day guys,1,2022-10-12
0,0.341,0.659,0.7003,Let me enjoy my growth.,1,2022-10-12
0.139,0.861,0,-0.4404,When does everyone think the U.S. stock market will actually bottom? It’s been a painful 10 months for equity investors.,-1,2022-10-12
0.291,0.709,0,-0.5719,I think my parents hate me after buying GME at 115$,-1,2022-10-12
0,1,0,0,4D chess,0,2022-10-12
0,1,0,0,CPI TIME,0,2022-10-12
0,1,0,0,Went from -50% to 1500% in three hours,0,2022-10-12
0,0.541,0.459,0.5267,Quick Gain $7k in 2 minutes,1,2022-10-12
0.324,0.676,0,-0.34,Burry in present tense = Bottom confirmed,-1,2022-10-12
0,1,0,0,Robinhood allows cats to trade according to their rules,0,2022-10-12
0.486,0.514,0,-0.4291,Is this also a trap???,-1,2022-10-12
0,1,0,0,Don’t short the hole…,0,2022-10-12
0.347,0.653,0,-0.1513,This is very serious.,0,2022-10-12
0,1,0,0,Not much but it’s mine (down 50k so far),0,2022-10-12
0,0.654,0.346,0.6486,"TSM Reports Record Profit, Gains Exemption From U.S. Chip Curbs on China",1,2022-10-12
0.041,0.899,0.06,0.2023,"With Hang seng making multi decade lows and never having surpassed 2007 lows,are hong kong equities a buy? remember covid lockdowns should probably go away last year with Xi in place for his third term and economic growth being priority numero uno.",1,2022-10-12
0,0.876,0.124,0.34,Kroger is in talks to merge with Albertsons per Bloomberg. Do you think this is a pricing power play? 😕,1,2022-10-12
